OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
713948,68ec08d7,02/13/2015 02:30:00 AM,Friday,Feb,13,2015,2,2,13,2015,FELONY ASSAULT,FELONY,D,122,STATEN ISLAND,N.Y. POLICE DEPT,952632,150666,"(40.5801712200001, -74.113825707)"
713960,2698f509,02/13/2015 06:00:00 AM,Friday,Feb,13,2015,6,2,13,2015,GRAND LARCENY,FELONY,J,122,STATEN ISLAND,N.Y. POLICE DEPT,950249,149470,"(40.5768796190001, -74.1223984389999)"
714910,f024e2b7,02/13/2015 12:00:00 PM,Friday,Feb,13,2015,12,3,12,2015,BURGLARY,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,961580,163524,"(40.615491223, -74.08165623)"
715545,52067223,02/13/2015 02:00:00 PM,Friday,Feb,13,2015,14,3,1,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,122,STATEN ISLAND,N.Y. POLICE DEPT,951772,144517,"(40.5632903200001, -74.116892148)"
716830,5c58a669,02/13/2015 06:30:00 PM,Friday,Feb,13,2015,18,2,13,2015,GRAND LARCENY,FELONY,E,122,STATEN ISLAND,N.Y. POLICE DEPT,955949,149068,"(40.5757962380001, -74.1018778819999)"
716837,13ab1e25,02/13/2015 06:45:00 PM,Friday,Feb,13,2015,18,2,13,2015,ROBBERY,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,960423,163102,"(40.6143298850001, -74.085822121)"
717167,e8a9c087,02/13/2015 08:30:00 PM,Friday,Feb,13,2015,20,2,13,2015,FELONY ASSAULT,FELONY,A,121,STATEN ISLAND,N.Y. POLICE DEPT,938112,170556,"(40.6347014310001, -74.1662332399999)"
718138,40dad343,02/15/2015 01:30:00 AM,Sunday,Feb,15,2015,1,2,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,961580,163524,"(40.615491223, -74.08165623)"
718784,f892d488,02/15/2015 04:08:00 AM,Sunday,Feb,15,2015,4,2,15,2015,FELONY ASSAULT,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,961580,163524,"(40.615491223, -74.08165623)"
719409,82c303a6,02/15/2015 08:00:00 AM,Sunday,Feb,15,2015,8,2,20,2015,GRAND LARCENY,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,940166,156249,"(40.5954421920001, -74.158739435)"
719731,6d157f84,02/15/2015 11:30:00 AM,Sunday,Feb,15,2015,11,2,16,2015,BURGLARY,FELONY,A,121,STATEN ISLAND,N.Y. POLICE DEPT,938021,167011,"(40.6249706950001, -74.1665368229999)"
720069,f37d4ac1,02/15/2015 04:15:00 PM,Sunday,Feb,15,2015,16,2,15,2015,FELONY ASSAULT,FELONY,I,122,STATEN ISLAND,N.Y. HOUSING POLICE,962613,156332,"(40.595753238, -74.077912441)"
720377,f2fa0f53,02/15/2015 04:44:00 PM,Sunday,Feb,15,2015,16,2,15,2015,FELONY ASSAULT,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,962760,171273,"(40.636763538, -74.0774306769999)"
720388,cfb17513,02/15/2015 05:55:00 PM,Sunday,Feb,15,2015,17,2,17,2015,FELONY ASSAULT,FELONY,E,120,STATEN ISLAND,N.Y. POLICE DEPT,962951,172727,"(40.640754918, -74.0767470879999)"
720715,a6acbe2,02/15/2015 09:00:00 PM,Sunday,Feb,15,2015,21,2,15,2015,ROBBERY,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,963129,167869,"(40.6274211670001, -74.076090504)"
721023,495ce264,02/15/2015 09:15:00 PM,Sunday,Feb,15,2015,21,4,15,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,943467,168110,"(40.6280139610001, -74.1469248289999)"
721038,77809701,04/16/2015 12:00:00 AM,Thursday,Apr,16,2015,0,4,16,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,,121,STATEN ISLAND,N.Y. POLICE DEPT,942045,165314,"(40.6203328760001, -74.152030183)"
723279,f6f8cd7d,04/16/2015 02:40:00 PM,Thursday,Apr,16,2015,14,4,16,2015,GRAND LARCENY,FELONY,G,121,STATEN ISLAND,N.Y. POLICE DEPT,947761,158839,"(40.602585735, -74.1314053369999)"
723282,51fa93a4,04/16/2015 03:00:00 PM,Thursday,Apr,16,2015,15,4,22,2015,GRAND LARCENY,FELONY,H,120,STATEN ISLAND,N.Y. POLICE DEPT,958484,169396,"(40.6316001660001, -74.0928300799999)"
723938,b158b7ad,04/16/2015 05:45:00 PM,Thursday,Apr,16,2015,17,4,16,2015,GRAND LARCENY,FELONY,H,121,STATEN ISLAND,N.Y. POLICE DEPT,937077,149100,"(40.575803739, -74.169812399)"
724249,85ec1913,04/16/2015 06:30:00 PM,Thursday,Apr,16,2015,18,4,17,2015,GRAND LARCENY,FELONY,B,121,STATEN ISLAND,N.Y. POLICE DEPT,938839,165691,"(40.621351808, -74.163581186)"
725537,2ee81e76,05/22/2015 01:30:00 AM,Friday,May,22,2015,1,5,22,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,120,STATEN ISLAND,N.Y. POLICE DEPT,964133,163010,"(40.614086564, -74.0724590839999)"
725538,771c0cfa,05/22/2015 01:30:00 AM,Friday,May,22,2015,1,5,24,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,121,STATEN ISLAND,N.Y. POLICE DEPT,942213,168914,"(40.630214907, -74.1514474429999)"
725539,c1eac4ff,05/22/2015 01:30:00 AM,Friday,May,22,2015,1,5,26,2015,GRAND LARCENY,FELONY,A,121,STATEN ISLAND,N.Y. POLICE DEPT,938600,171879,"(40.638335307, -74.164483967)"
726501,443d1fdf,05/22/2015 10:00:00 AM,Friday,May,22,2015,10,5,22,2015,BURGLARY,FELONY,K,120,STATEN ISLAND,N.Y. POLICE DEPT,951614,164012,"(40.6167995760001, -74.117554963)"
726502,3a52cde3,05/22/2015 10:00:00 AM,Friday,May,22,2015,10,5,26,2015,BURGLARY,FELONY,B,121,STATEN ISLAND,N.Y. POLICE DEPT,940060,170889,"(40.6356253770001, -74.1592169369999)"
726823,2db94692,05/22/2015 11:30:00 AM,Friday,May,22,2015,11,5,22,2015,GRAND LARCENY,FELONY,B,121,STATEN ISLAND,N.Y. POLICE DEPT,942825,166367,"(40.6232268190001, -74.1492269729999)"
727794,f3a4834f,05/22/2015 04:00:00 PM,Friday,May,22,2015,16,5,22,2015,GRAND LARCENY,FELONY,C,122,STATEN ISLAND,N.Y. POLICE DEPT,952821,145880,"(40.567035268, -74.11312306)"
728431,39d650f,05/22/2015 05:10:00 PM,Friday,May,22,2015,17,5,22,2015,BURGLARY,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,960870,164152,"(40.617213108, -74.084215742)"
728761,3efd4cbf,05/22/2015 06:45:00 PM,Friday,May,22,2015,18,5,22,2015,RAPE,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,962748,174174,"(40.644726131, -74.0774831589999)"
729712,f018df9a,05/22/2015 10:00:00 PM,Friday,May,22,2015,22,5,22,2015,FELONY ASSAULT,FELONY,I,122,STATEN ISLAND,N.Y. HOUSING POLICE,962613,156332,"(40.595753238, -74.077912441)"
730349,eb9376c1,08/07/2015 12:15:00 AM,Friday,Aug,7,2015,0,8,7,2015,ROBBERY,FELONY,D,122,STATEN ISLAND,N.Y. POLICE DEPT,952928,147715,"(40.572072361, -74.112746439)"
730997,dbe33d00,08/07/2015 03:30:00 AM,Friday,Aug,7,2015,3,8,7,2015,ROBBERY,FELONY,G,122,STATEN ISLAND,N.Y. POLICE DEPT,958402,148411,"(40.5740003940001, -74.093045198)"
731325,e966d3e4,08/07/2015 08:00:00 AM,Friday,Aug,7,2015,8,8,8,2015,GRAND LARCENY,FELONY,D,121,STATEN ISLAND,N.Y. POLICE DEPT,944852,166895,"(40.624685313, -74.141928193)"
731650,c85029d5,08/07/2015 09:00:00 AM,Friday,Aug,7,2015,9,8,10,2015,GRAND LARCENY,FELONY,B,122,STATEN ISLAND,N.Y. POLICE DEPT,945094,138504,"(40.5467588280001, -74.1408919149999)"
731968,640725ca,08/07/2015 10:00:00 AM,Friday,Aug,7,2015,10,9,22,2015,GRAND LARCENY,FELONY,D,123,STATEN ISLAND,N.Y. POLICE DEPT,922631,135397,"(40.5381031090001, -74.221689339)"
732289,d731d926,08/07/2015 11:30:00 AM,Friday,Aug,7,2015,11,8,10,2015,GRAND LARCENY,FELONY,H,120,STATEN ISLAND,N.Y. POLICE DEPT,960027,171660,"(40.6378187170001, -74.087279157)"
733909,169c5f95,08/07/2015 06:00:00 PM,Friday,Aug,7,2015,18,8,8,2015,GRAND LARCENY,FELONY,H,121,STATEN ISLAND,N.Y. POLICE DEPT,939184,151575,"(40.582608077, -74.1622442469999)"
734550,26ec1454,08/07/2015 07:46:00 PM,Friday,Aug,7,2015,19,8,7,2015,ROBBERY,FELONY,D,121,STATEN ISLAND,N.Y. POLICE DEPT,947586,166171,"(40.622709823, -74.132075356)"
734862,989db866,08/07/2015 08:30:00 PM,Friday,Aug,7,2015,20,8,7,2015,GRAND LARCENY,FELONY,I,122,STATEN ISLAND,N.Y. POLICE DEPT,963978,157164,"(40.598040138, -74.072999817)"
735494,3660c850,08/07/2015 10:00:00 PM,Friday,Aug,7,2015,22,8,9,2015,BURGLARY,FELONY,N,120,STATEN ISLAND,N.Y. POLICE DEPT,948707,165036,"(40.619599056, -74.1280312339999)"
737431,1a146cb8,08/18/2015 11:30:00 AM,Tuesday,Aug,18,2015,11,8,18,2015,GRAND LARCENY,FELONY,B,121,STATEN ISLAND,N.Y. POLICE DEPT,942825,166367,"(40.6232268190001, -74.1492269729999)"
737438,5e4598ca,08/18/2015 12:00:00 PM,Tuesday,Aug,18,2015,12,8,18,2015,BURGLARY,FELONY,,122,STATEN ISLAND,N.Y. POLICE DEPT,949313,149080,"(40.575805508, -74.125765837)"
737445,6a3f8a16,08/18/2015 12:15:00 PM,Tuesday,Aug,18,2015,12,9,18,2015,BURGLARY,FELONY,F,123,STATEN ISLAND,N.Y. POLICE DEPT,922876,129700,"(40.522467648, -74.2207562469999)"
737768,e138f4dc,08/18/2015 01:31:00 PM,Tuesday,Aug,18,2015,13,8,18,2015,FELONY ASSAULT,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,939456,155167,"(40.592468765, -74.161288828)"
738399,ec6544da,08/18/2015 04:00:00 PM,Tuesday,Aug,18,2015,16,8,18,2015,FELONY ASSAULT,FELONY,H,122,STATEN ISLAND,N.Y. POLICE DEPT,963467,155769,"(40.5942099600001, -74.0748356079999)"
739039,bf27b9e,08/18/2015 06:00:00 PM,Tuesday,Aug,18,2015,18,8,22,2015,GRAND LARCENY,FELONY,N,120,STATEN ISLAND,N.Y. POLICE DEPT,949273,162855,"(40.6136149210001, -74.1259811429999)"
739040,b6da0f4a,08/18/2015 06:00:00 PM,Tuesday,Aug,18,2015,18,8,19,2015,GRAND LARCENY,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,947789,168320,"(40.62860921, -74.131355704)"
739041,b21eea35,08/18/2015 06:00:00 PM,Tuesday,Aug,18,2015,18,8,21,2015,GRAND LARCENY,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,945319,168815,"(40.6299573680001, -74.140256957)"
740330,106e4609,08/18/2015 09:35:00 PM,Tuesday,Aug,18,2015,21,8,18,2015,ROBBERY,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,947963,171601,"(40.637615565, -74.130746496)"
742247,19ffe3e2,08/22/2015 04:10:00 AM,Saturday,Aug,22,2015,4,8,22,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,943276,168516,"(40.629127462, -74.147615382)"
742259,c312f4ee,08/22/2015 05:00:00 AM,Saturday,Aug,22,2015,5,8,22,2015,FELONY ASSAULT,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,961020,164775,"(40.618923507, -74.08367759)"
742588,c0aea83b,08/22/2015 07:10:00 AM,Saturday,Aug,22,2015,7,8,22,2015,BURGLARY,FELONY,J,120,STATEN ISLAND,N.Y. POLICE DEPT,954058,172769,"(40.640844347, -74.10879096)"
743217,55ef3f57,08/22/2015 10:30:00 AM,Saturday,Aug,22,2015,10,8,22,2015,FELONY ASSAULT,FELONY,C,123,STATEN ISLAND,N.Y. POLICE DEPT,922020,124331,"(40.507724807, -74.2237858249999)"
743871,e7873f37,08/22/2015 03:30:00 PM,Saturday,Aug,22,2015,15,8,22,2015,GRAND LARCENY,FELONY,C,122,STATEN ISLAND,N.Y. POLICE DEPT,953533,146811,"(40.5695931760001, -74.1105646079999)"
744185,96bf1642,08/22/2015 04:00:00 PM,Saturday,Aug,22,2015,16,8,22,2015,ROBBERY,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,939091,155422,"(40.593166835, -74.162604765)"
744506,6455f842,08/22/2015 05:00:00 PM,Saturday,Aug,22,2015,17,8,23,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,943796,170590,"(40.634822537, -74.145754454)"
744519,a9bb1e99,08/22/2015 06:00:00 PM,Saturday,Aug,22,2015,18,8,23,2015,FELONY ASSAULT,FELONY,D,123,STATEN ISLAND,N.Y. POLICE DEPT,927115,132267,"(40.5295418800001, -74.2055308019999)"
745148,eb150de2,08/22/2015 07:55:00 PM,Saturday,Aug,22,2015,19,8,23,2015,GRAND LARCENY,FELONY,H,121,STATEN ISLAND,N.Y. POLICE DEPT,937325,151467,"(40.5823019920001, -74.1689360949999)"
745474,2277d236,08/22/2015 09:00:00 PM,Saturday,Aug,22,2015,21,8,22,2015,ROBBERY,FELONY,A,122,STATEN ISLAND,N.Y. POLICE DEPT,939856,143727,"(40.561070273, -74.159773441)"
745485,c478bc2e,08/22/2015 09:30:00 PM,Saturday,Aug,22,2015,21,8,23,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,N,120,STATEN ISLAND,N.Y. POLICE DEPT,950137,161941,"(40.611109549, -74.1228645859999)"
746127,870ed2eb,08/22/2015 11:30:00 PM,Saturday,Aug,22,2015,23,8,23,2015,GRAND LARCENY,FELONY,G,120,STATEN ISLAND,N.Y. POLICE DEPT,961894,171480,"(40.6373295650001, -74.08055159)"
746130,de310292,08/22/2015 11:45:00 PM,Saturday,Aug,22,2015,23,8,23,2015,GRAND LARCENY,FELONY,F,122,STATEN ISLAND,N.Y. POLICE DEPT,960317,156193,"(40.5953658080001, -74.0861794319999)"
746768,1c4629e3,10/06/2015 03:30:00 AM,Tuesday,Oct,6,2015,3,10,6,2015,ROBBERY,FELONY,G,120,STATEN ISLAND,N.Y. HOUSING POLICE,959780,175052,"(40.647128347, -74.088181423)"
747403,b579a671,10/06/2015 09:00:00 AM,Tuesday,Oct,6,2015,9,11,3,2015,GRAND LARCENY,FELONY,G,123,STATEN ISLAND,N.Y. POLICE DEPT,932284,144334,"(40.562695225, -74.187029314)"
748376,da9e094f,10/06/2015 02:00:00 PM,Tuesday,Oct,6,2015,14,10,6,2015,GRAND LARCENY,FELONY,J,120,STATEN ISLAND,N.Y. POLICE DEPT,954695,169014,"(40.630539825, -74.106479241)"
750294,7a4ca349,10/06/2015 08:00:00 PM,Tuesday,Oct,6,2015,20,10,12,2015,BURGLARY,FELONY,D,123,STATEN ISLAND,N.Y. POLICE DEPT,926022,136154,"(40.5402038340001, -74.2094960319999)"
750295,27a50c84,10/06/2015 08:00:00 PM,Tuesday,Oct,6,2015,20,10,6,2015,ROBBERY,FELONY,D,122,STATEN ISLAND,N.Y. POLICE DEPT,951776,148255,"(40.5735504100001, -74.1168957049999)"
750300,8f4a659b,10/06/2015 08:00:00 PM,Tuesday,Oct,6,2015,20,10,6,2015,GRAND LARCENY,FELONY,B,123,STATEN ISLAND,N.Y. POLICE DEPT,914928,125757,"(40.511586338, -74.249303727)"
750953,fd173895,10/06/2015 11:00:00 PM,Tuesday,Oct,6,2015,23,10,8,2015,BURGLARY,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,962973,170751,"(40.6353312740001, -74.076661585)"
751589,ce470255,10/27/2015 02:30:00 AM,Tuesday,Oct,27,2015,2,10,27,2015,FELONY ASSAULT,FELONY,I,120,STATEN ISLAND,N.Y. POLICE DEPT,958543,165182,"(40.620033796, -74.0926014679999)"
752544,11627c3c,10/27/2015 09:30:00 AM,Tuesday,Oct,27,2015,9,10,27,2015,FELONY ASSAULT,FELONY,I,122,STATEN ISLAND,N.Y. HOUSING POLICE,962613,156332,"(40.595753238, -74.077912441)"
753516,9c720ee9,10/27/2015 03:00:00 PM,Tuesday,Oct,27,2015,15,11,16,2015,GRAND LARCENY,FELONY,M,122,STATEN ISLAND,N.Y. HOUSING POLICE,950998,161170,"(40.608996587, -74.119759771)"
754798,ed365df2,10/27/2015 07:05:00 PM,Tuesday,Oct,27,2015,19,10,27,2015,GRAND LARCENY,FELONY,C,122,STATEN ISLAND,N.Y. POLICE DEPT,952821,145880,"(40.567035268, -74.11312306)"
755432,587cc922,10/27/2015 10:00:00 PM,Tuesday,Oct,27,2015,22,10,28,2015,GRAND LARCENY,FELONY,B,122,STATEN ISLAND,N.Y. POLICE DEPT,943393,135385,"(40.5381900990001, -74.1469935809999)"
757039,5ab05f2d,11/30/2015 11:30:00 AM,Monday,Nov,30,2015,11,11,30,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,121,STATEN ISLAND,N.Y. POLICE DEPT,938881,167697,"(40.626858064, -74.163443377)"
757361,5bc0e567,11/30/2015 12:45:00 PM,Monday,Nov,30,2015,12,11,30,2015,BURGLARY,FELONY,K,122,STATEN ISLAND,N.Y. POLICE DEPT,946085,146609,"(40.5690097940001, -74.1373718569999)"
758002,84522395,11/30/2015 03:51:00 PM,Monday,Nov,30,2015,15,11,30,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,120,STATEN ISLAND,N.Y. POLICE DEPT,962138,171652,"(40.6378022800001, -74.0796730069999)"
758655,fe9270f5,11/30/2015 05:50:00 PM,Monday,Nov,30,2015,17,11,30,2015,GRAND LARCENY,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,961833,166710,"(40.6242367720001, -74.0807555329999)"
758976,894241e4,11/30/2015 06:25:00 PM,Monday,Nov,30,2015,18,11,30,2015,FELONY ASSAULT,FELONY,A,120,STATEN ISLAND,N.Y. POLICE DEPT,966127,162589,"(40.6129353090001, -74.065275944)"
759294,15abba58,11/30/2015 08:00:00 PM,Monday,Nov,30,2015,20,12,1,2015,BURGLARY,FELONY,A,120,STATEN ISLAND,N.Y. POLICE DEPT,963651,163864,"(40.61642951, -74.074197762)"
759302,697c4839,11/30/2015 08:30:00 PM,Monday,Nov,30,2015,20,11,30,2015,ROBBERY,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,947029,167436,"(40.6261796580001, -74.1340887979999)"
759945,6cd7b5ed,11/30/2015 11:15:00 PM,Monday,Nov,30,2015,23,11,30,2015,FELONY ASSAULT,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,963152,171634,"(40.637755348, -74.0760194169999)"
760259,d0f664bb,12/10/2015 01:00:00 AM,Thursday,Dec,10,2015,1,12,10,2015,ROBBERY,FELONY,F,120,STATEN ISLAND,N.Y. POLICE DEPT,961825,174438,"(40.645448464, -74.080810034)"
760584,8d12e86d,12/10/2015 04:00:00 AM,Thursday,Dec,10,2015,4,12,10,2015,GRAND LARCENY,FELONY,E,123,STATEN ISLAND,STATN IS RAPID TRANS,914803,125922,"(40.5120382540001, -74.249754952)"
760911,615e5951,12/10/2015 08:00:00 AM,Thursday,Dec,10,2015,8,12,10,2015,BURGLARY,FELONY,D,121,STATEN ISLAND,N.Y. POLICE DEPT,946476,161969,"(40.611171552, -74.136050369)"
760912,9c20f4fe,12/10/2015 08:00:00 AM,Thursday,Dec,10,2015,8,12,14,2015,GRAND LARCENY,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,966352,162526,"(40.6127628450001, -74.064465384)"
761546,1397b2b8,12/10/2015 11:00:00 AM,Thursday,Dec,10,2015,11,12,10,2015,FELONY ASSAULT,FELONY,H,122,STATEN ISLAND,N.Y. POLICE DEPT,966980,156441,"(40.5960620070001, -74.062187932)"
762185,3c8e68a8,12/10/2015 01:45:00 PM,Thursday,Dec,10,2015,13,12,10,2015,GRAND LARCENY,FELONY,A,123,STATEN ISLAND,OTHER,917988,122685,"(40.503177662, -74.238269072)"
762523,d79c2c7b,12/10/2015 05:00:00 PM,Thursday,Dec,10,2015,17,12,10,2015,BURGLARY,FELONY,K,120,STATEN ISLAND,N.Y. POLICE DEPT,955423,162695,"(40.6131978980001, -74.103829493)"
762524,39eba39f,12/10/2015 05:00:00 PM,Thursday,Dec,10,2015,17,12,11,2015,BURGLARY,FELONY,H,120,STATEN ISLAND,N.Y. POLICE DEPT,959456,171177,"(40.6364914050001, -74.089334746)"
795621,521966ed,01/22/2015 02:30:00 AM,Thursday,Jan,22,2015,2,1,22,2015,GRAND LARCENY,FELONY,E,120,STATEN ISLAND,N.Y. POLICE DEPT,962256,171804,"(40.6382197820001, -74.079248337)"
795628,806fb3b,01/22/2015 04:30:00 AM,Thursday,Jan,22,2015,4,1,22,2015,BURGLARY,FELONY,B,121,STATEN ISLAND,N.Y. POLICE DEPT,941995,171122,"(40.636274353, -74.152246653)"
795930,8bf2700b,01/22/2015 08:00:00 AM,Thursday,Jan,22,2015,8,1,26,2015,GRAND LARCENY,FELONY,D,123,STATEN ISLAND,N.Y. POLICE DEPT,922561,136311,"(40.540611373, -74.221949509)"
795931,cec5882,01/22/2015 08:00:00 AM,Thursday,Jan,22,2015,8,1,28,2015,BURGLARY,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,960914,165939,"(40.6221181650001, -74.084063433)"
796223,7e0b4382,01/22/2015 09:00:00 AM,Thursday,Jan,22,2015,9,1,30,2015,GRAND LARCENY,FELONY,J,122,STATEN ISLAND,N.Y. POLICE DEPT,949255,155677,"(40.5939127180001, -74.126008783)"
797739,f7d2318c,01/22/2015 04:30:00 PM,Thursday,Jan,22,2015,16,1,26,2015,GRAND LARCENY,FELONY,I,120,STATEN ISLAND,N.Y. POLICE DEPT,960317,169387,"(40.6315806050001, -74.086226199)"
797744,56dd8392,01/22/2015 04:45:00 PM,Thursday,Jan,22,2015,16,1,22,2015,FELONY ASSAULT,FELONY,G,120,STATEN ISLAND,N.Y. POLICE DEPT,960670,173597,"(40.643137101, -74.0849691399999)"
798340,d7314896,01/22/2015 06:13:00 PM,Thursday,Jan,22,2015,18,1,22,2015,ROBBERY,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,960423,163102,"(40.6143298850001, -74.085822121)"
799848,6701aea1,02/18/2015 06:34:00 AM,Wednesday,Feb,18,2015,6,6,6,2015,GRAND LARCENY,FELONY,M,122,STATEN ISLAND,N.Y. POLICE DEPT,955640,153978,"(40.589272216, -74.1030109879999)"
800454,b793862a,02/18/2015 11:00:00 AM,Wednesday,Feb,18,2015,11,2,25,2015,GRAND LARCENY,FELONY,I,122,STATEN ISLAND,N.Y. POLICE DEPT,958671,157264,"(40.598300889, -74.0921104029999)"
800458,48fd9b23,02/18/2015 11:30:00 AM,Wednesday,Feb,18,2015,11,2,23,2015,GRAND LARCENY,FELONY,C,122,STATEN ISLAND,N.Y. POLICE DEPT,952296,145206,"(40.565183394, -74.115009492)"
801673,2f38f8fb,02/18/2015 06:30:00 PM,Wednesday,Feb,18,2015,18,2,18,2015,FELONY ASSAULT,FELONY,D,122,STATEN ISLAND,N.Y. POLICE DEPT,954527,148134,"(40.573227939, -74.106992611)"
802578,3ef536ac,02/18/2015 11:00:00 PM,Wednesday,Feb,18,2015,23,2,19,2015,FELONY ASSAULT,FELONY,G,120,STATEN ISLAND,N.Y. HOUSING POLICE,960040,174187,"(40.6447548240001, -74.087241385)"
804080,f6b080bd,03/26/2015 02:30:00 PM,Thursday,Mar,26,2015,14,3,27,2015,ROBBERY,FELONY,C,120,STATEN ISLAND,N.Y. HOUSING POLICE,961493,166569,"(40.623848889, -74.0819798589999)"
804381,fcd85b66,03/26/2015 03:30:00 PM,Thursday,Mar,26,2015,15,3,26,2015,GRAND LARCENY,FELONY,E,120,STATEN ISLAND,N.Y. POLICE DEPT,963248,173085,"(40.6417382600001, -74.075678037)"
804386,44905cad,03/26/2015 04:00:00 PM,Thursday,Mar,26,2015,16,3,27,2015,BURGLARY,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,959913,162076,"(40.611512341, -74.0876553529999)"
805285,d056c05,03/26/2015 08:20:00 PM,Thursday,Mar,26,2015,20,3,26,2015,ROBBERY,FELONY,I,122,STATEN ISLAND,N.Y. POLICE DEPT,961692,157360,"(40.5985725940001, -74.081232229)"
806497,f54491a8,04/17/2015 08:00:00 AM,Friday,Apr,17,2015,8,4,17,2015,GRAND LARCENY,FELONY,,121,STATEN ISLAND,N.Y. POLICE DEPT,939020,165832,"(40.621739749, -74.162930133)"
806799,fa4cc37d,04/17/2015 09:00:00 AM,Friday,Apr,17,2015,9,4,23,2015,GRAND LARCENY,FELONY,D,123,STATEN ISLAND,N.Y. POLICE DEPT,926336,137054,"(40.5426762130001, -74.208374019)"
807410,b2e4eb78,04/17/2015 01:00:00 PM,Friday,Apr,17,2015,13,4,17,2015,ROBBERY,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,946597,167072,"(40.625178729, -74.1356430289999)"
808015,5df4c09b,04/17/2015 03:30:00 PM,Friday,Apr,17,2015,15,4,17,2015,FELONY ASSAULT,FELONY,E,120,STATEN ISLAND,N.Y. POLICE DEPT,963248,173085,"(40.6417382600001, -74.075678037)"
808321,fc9016a6,04/17/2015 05:00:00 PM,Friday,Apr,17,2015,17,4,17,2015,FELONY ASSAULT,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,941337,154419,"(40.5904249640001, -74.1545112749999)"
808610,706cbfd3,04/17/2015 05:00:00 PM,Friday,Apr,17,2015,17,4,18,2015,ROBBERY,FELONY,,121,STATEN ISLAND,N.Y. POLICE DEPT,942822,166353,"(40.6231883780001, -74.149237695)"
809815,c04bbdb8,04/17/2015 09:30:00 PM,Friday,Apr,17,2015,21,4,18,2015,GRAND LARCENY,FELONY,M,122,STATEN ISLAND,N.Y. POLICE DEPT,952727,151130,"(40.5814451460001, -74.113485872)"
811031,4f8037bf,04/19/2015 03:15:00 AM,Sunday,Apr,19,2015,3,4,19,2015,FELONY ASSAULT,FELONY,D,123,STATEN ISLAND,N.Y. POLICE DEPT,923087,140240,"(40.5513993450001, -74.220092564)"
812548,833dd37d,04/19/2015 03:15:00 PM,Sunday,Apr,19,2015,15,4,20,2015,BURGLARY,FELONY,K,122,STATEN ISLAND,N.Y. POLICE DEPT,949604,145640,"(40.5663645290001, -74.124700683)"
812854,196e868c,04/19/2015 05:00:00 PM,Sunday,Apr,19,2015,17,4,19,2015,ROBBERY,FELONY,E,120,STATEN ISLAND,N.Y. POLICE DEPT,962074,173539,"(40.642981531, -74.079909806)"
813444,ecee204c,04/19/2015 06:40:00 PM,Sunday,Apr,19,2015,18,4,19,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,962835,167738,"(40.6270608940001, -74.077149232)"
