OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
713634,c42f41f7,02/13/2015 12:01:00 AM,Friday,Feb,13,2015,0,2,13,2015,GRAND LARCENY,FELONY,J,41,BRONX,N.Y. POLICE DEPT,1013966,239610,"(40.8243079150001, -73.8926318759999)"
713942,48db5157,02/13/2015 01:00:00 AM,Friday,Feb,13,2015,1,3,2,2015,GRAND LARCENY,FELONY,J,50,BRONX,N.Y. POLICE DEPT,1010087,268405,"(40.90335364, -73.906536424)"
713952,8d38f059,02/13/2015 03:30:00 AM,Friday,Feb,13,2015,3,2,13,2015,FELONY ASSAULT,FELONY,P,44,BRONX,N.Y. POLICE DEPT,1007027,245405,"(40.840234138, -73.9176841139999)"
713953,3eb203da,02/13/2015 03:30:00 AM,Friday,Feb,13,2015,3,2,13,2015,FELONY ASSAULT,FELONY,H,49,BRONX,N.Y. POLICE DEPT,1020929,254201,"(40.8643297240001, -73.867393455)"
713957,fe20cfa0,02/13/2015 04:00:00 AM,Friday,Feb,13,2015,4,2,13,2015,ROBBERY,FELONY,F,43,BRONX,N.Y. POLICE DEPT,1022239,242799,"(40.833029094, -73.862721934)"
714264,91fe53b4,02/13/2015 06:00:00 AM,Friday,Feb,13,2015,6,2,13,2015,BURGLARY,FELONY,C,40,BRONX,N.Y. POLICE DEPT,1007977,235114,"(40.81198578, -73.914287154)"
714267,bf605d86,02/13/2015 06:49:00 AM,Friday,Feb,13,2015,6,2,17,2015,GRAND LARCENY,FELONY,A,43,BRONX,N.Y. POLICE DEPT,1020316,239179,"(40.823101299, -73.8696904609999)"
714275,444ee716,02/13/2015 07:50:00 AM,Friday,Feb,13,2015,7,2,13,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,48,BRONX,N.Y. POLICE DEPT,1014938,252245,"(40.8589839570001, -73.889062042)"
714580,ec2481b,02/13/2015 08:00:00 AM,Friday,Feb,13,2015,8,2,13,2015,BURGLARY,FELONY,F,49,BRONX,N.Y. POLICE DEPT,1024410,254163,"(40.864210277, -73.8548086169999)"
714581,a9064103,02/13/2015 08:00:00 AM,Friday,Feb,13,2015,8,3,10,2015,GRAND LARCENY,FELONY,H,49,BRONX,N.Y. POLICE DEPT,1022270,255057,"(40.8666735090001, -73.862540402)"
714587,263f023,02/13/2015 08:30:00 AM,Friday,Feb,13,2015,8,2,13,2015,FELONY ASSAULT,FELONY,C,41,BRONX,N.Y. POLICE DEPT,1015551,236000,"(40.8143940140001, -73.886921812)"
714595,2715ad8b,02/13/2015 09:15:00 AM,Friday,Feb,13,2015,9,2,13,2015,BURGLARY,FELONY,F,49,BRONX,N.Y. POLICE DEPT,1024410,254163,"(40.864210277, -73.8548086169999)"
714598,6a8909d9,02/13/2015 09:45:00 AM,Friday,Feb,13,2015,9,2,23,2015,GRAND LARCENY,FELONY,P,44,BRONX,N.Y. POLICE DEPT,1008114,244866,"(40.8387518700001, -73.913757556)"
714902,58d1a406,02/13/2015 10:00:00 AM,Friday,Feb,13,2015,10,2,13,2015,GRAND LARCENY,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1018827,241463,"(40.829376177, -73.875058628)"
715230,18560d26,02/13/2015 01:00:00 PM,Friday,Feb,13,2015,13,2,13,2015,GRAND LARCENY,FELONY,B,52,BRONX,N.Y. POLICE DEPT,1010546,253615,"(40.862758367, -73.9049340619999)"
715231,f4c265ef,02/13/2015 01:00:00 PM,Friday,Feb,13,2015,13,2,13,2015,FELONY ASSAULT,FELONY,G,47,BRONX,N.Y. HOUSING POLICE,1030386,260908,"(40.8826939900001, -73.833156832)"
715544,e01358d8,02/13/2015 01:51:00 PM,Friday,Feb,13,2015,13,3,5,2015,GRAND LARCENY,FELONY,E,44,BRONX,N.Y. POLICE DEPT,1004530,242729,"(40.8328953810001, -73.926716496)"
715549,2bc99bff,02/13/2015 02:00:00 PM,Friday,Feb,13,2015,14,2,13,2015,GRAND LARCENY,FELONY,T,44,BRONX,N.Y. POLICE DEPT,1008427,245745,"(40.8411636170001, -73.9126232149999)"
715562,9c89be71,02/13/2015 03:00:00 PM,Friday,Feb,13,2015,15,2,14,2015,GRAND LARCENY,FELONY,P,46,BRONX,N.Y. POLICE DEPT,1007507,251785,"(40.8577440980001, -73.915927239)"
715563,fb4cdda9,02/13/2015 03:00:00 PM,Friday,Feb,13,2015,15,2,13,2015,FELONY ASSAULT,FELONY,H,46,BRONX,N.Y. POLICE DEPT,1012078,252019,"(40.858373133, -73.899402084)"
715866,b4953826,02/13/2015 03:15:00 PM,Friday,Feb,13,2015,15,2,13,2015,BURGLARY,FELONY,J,41,BRONX,N.Y. POLICE DEPT,1013619,239956,"(40.8252587470001, -73.893884137)"
715875,11828a28,02/13/2015 03:55:00 PM,Friday,Feb,13,2015,15,2,13,2015,ROBBERY,FELONY,H,52,BRONX,N.Y. POLICE DEPT,1014902,256702,"(40.8712171880001, -73.8891718)"
715883,127fa65a,02/13/2015 04:00:00 PM,Friday,Feb,13,2015,16,2,14,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,44,BRONX,N.Y. POLICE DEPT,1003318,238263,"(40.8206401850001, -73.931108939)"
716189,2d65af4d,02/13/2015 04:00:00 PM,Friday,Feb,13,2015,16,2,14,2015,BURGLARY,FELONY,G,42,BRONX,N.Y. POLICE DEPT,1010697,241162,"(40.828578104, -73.904437269)"
716190,696b7822,02/13/2015 04:00:00 PM,Friday,Feb,13,2015,16,2,17,2015,BURGLARY,FELONY,E,42,BRONX,N.Y. POLICE DEPT,1014170,241447,"(40.8293492650001, -73.891886594)"
716191,a73160c8,02/13/2015 04:00:00 PM,Friday,Feb,13,2015,16,2,16,2015,GRAND LARCENY,FELONY,C,52,BRONX,N.Y. POLICE DEPT,1011456,255094,"(40.8668150140001, -73.9016381559999)"
716195,3213bbe2,02/13/2015 04:45:00 PM,Friday,Feb,13,2015,16,2,13,2015,FELONY ASSAULT,FELONY,A,41,BRONX,DEPT OF CORRECTIONS,1016268,227533,"(40.7911518670001, -73.884371919)"
716206,8d3ca21b,02/13/2015 05:00:00 PM,Friday,Feb,13,2015,17,2,15,2015,GRAND LARCENY,FELONY,D,52,BRONX,N.Y. POLICE DEPT,1011722,253567,"(40.8626230400001, -73.900682693)"
716516,b80837b2,02/13/2015 05:45:00 PM,Friday,Feb,13,2015,17,2,14,2015,BURGLARY,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1012669,250286,"(40.8536146860001, -73.897272944)"
716525,243ba3c6,02/13/2015 06:00:00 PM,Friday,Feb,13,2015,18,2,18,2015,GRAND LARCENY,FELONY,B,45,BRONX,N.Y. POLICE DEPT,1035081,236306,"(40.815143113, -73.816364555)"
716526,cb0e12b6,02/13/2015 06:15:00 PM,Friday,Feb,13,2015,18,2,13,2015,GRAND LARCENY,FELONY,C,48,BRONX,N.Y. POLICE DEPT,1012975,247755,"(40.8466668520001, -73.896177665)"
716844,de1abcf2,02/13/2015 07:10:00 PM,Friday,Feb,13,2015,19,2,13,2015,FELONY ASSAULT,FELONY,G,52,BRONX,N.Y. POLICE DEPT,1015148,255298,"(40.8673627810001, -73.888288803)"
716835,716883d5,02/13/2015 06:30:00 PM,Friday,Feb,13,2015,18,2,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,J,52,BRONX,N.Y. POLICE DEPT,1016892,256405,"(40.87039488, -73.881977933)"
716843,26ddabcc,02/13/2015 07:00:00 PM,Friday,Feb,13,2015,19,2,13,2015,GRAND LARCENY,FELONY,D,52,BRONX,N.Y. POLICE DEPT,1012547,255202,"(40.8671080120001, -73.897693193)"
716847,8c92dfca,02/13/2015 07:20:00 PM,Friday,Feb,13,2015,19,2,13,2015,ROBBERY,FELONY,H,49,BRONX,N.Y. POLICE DEPT,1022023,255666,"(40.8683460870001, -73.8634299949999)"
717158,e37a9542,02/13/2015 07:36:00 PM,Friday,Feb,13,2015,19,2,13,2015,FELONY ASSAULT,FELONY,H,52,BRONX,N.Y. POLICE DEPT,1016050,255359,"(40.8675270050001, -73.885027308)"
717160,f33542f6,02/13/2015 07:55:00 PM,Friday,Feb,13,2015,19,2,13,2015,FELONY ASSAULT,FELONY,D,41,BRONX,N.Y. POLICE DEPT,1014891,237942,"(40.8197265690001, -73.889297294)"
717164,10177797,02/13/2015 08:00:00 PM,Friday,Feb,13,2015,20,2,16,2015,BURGLARY,FELONY,G,42,BRONX,N.Y. POLICE DEPT,1010749,242580,"(40.8324699500001, -73.9042437699999)"
717171,45d494be,02/13/2015 08:30:00 PM,Friday,Feb,13,2015,20,2,14,2015,BURGLARY,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1018438,239937,"(40.8251892600001, -73.8764720409999)"
717172,52330e49,02/13/2015 08:30:00 PM,Friday,Feb,13,2015,20,2,14,2015,ROBBERY,FELONY,E,47,BRONX,N.Y. POLICE DEPT,1023842,262943,"(40.888311205, -73.856810251)"
717174,1cc16994,02/13/2015 08:54:00 PM,Friday,Feb,13,2015,20,2,14,2015,ROBBERY,FELONY,H,44,BRONX,N.Y. POLICE DEPT,1007850,241218,"(40.8287398730001, -73.914724479)"
717488,74b6ffb7,02/13/2015 09:30:00 PM,Friday,Feb,13,2015,21,2,13,2015,GRAND LARCENY,FELONY,G,47,BRONX,N.Y. TRANSIT POLICE,1031314,260486,"(40.881530834, -73.8298038189999)"
717497,5062ce48,02/13/2015 10:50:00 PM,Friday,Feb,13,2015,22,2,13,2015,FELONY ASSAULT,FELONY,F,50,BRONX,N.Y. POLICE DEPT,1010760,260341,"(40.881218527, -73.904133781)"
717801,8f2e831f,02/13/2015 11:00:00 PM,Friday,Feb,13,2015,23,2,14,2015,FELONY ASSAULT,FELONY,E,49,BRONX,N.Y. POLICE DEPT,1020763,252001,"(40.8582920810001, -73.8680055899999)"
717809,f2b82f13,02/13/2015 11:40:00 PM,Friday,Feb,13,2015,23,2,14,2015,ROBBERY,FELONY,E,48,BRONX,N.Y. POLICE DEPT,1016380,246001,"(40.8418409070001, -73.883879032)"
718124,1519050d,02/15/2015 12:15:00 AM,Sunday,Feb,15,2015,0,2,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,43,BRONX,N.Y. POLICE DEPT,1021215,237985,"(40.819820393, -73.8664488439999)"
718129,5b6df8d3,02/15/2015 12:30:00 AM,Sunday,Feb,15,2015,0,2,15,2015,ROBBERY,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1017429,241149,"(40.8285197000001, -73.8801118009999)"
718451,bbf39167,02/15/2015 02:00:00 AM,Sunday,Feb,15,2015,2,2,15,2015,FELONY ASSAULT,FELONY,G,40,BRONX,N.Y. HOUSING POLICE,1006623,239075,"(40.8228611420001, -73.919165302)"
718456,cf42a4a9,02/15/2015 02:30:00 AM,Sunday,Feb,15,2015,2,2,15,2015,BURGLARY,FELONY,E,47,BRONX,N.Y. POLICE DEPT,1024240,262777,"(40.887853793, -73.85537181)"
718459,7e037c66,02/15/2015 02:40:00 AM,Sunday,Feb,15,2015,2,2,15,2015,FELONY ASSAULT,FELONY,G,40,BRONX,N.Y. POLICE DEPT,1007194,237949,"(40.819769127, -73.917106066)"
718770,170688ea,02/15/2015 03:00:00 AM,Sunday,Feb,15,2015,3,2,18,2015,FELONY ASSAULT,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1016031,249137,"(40.850449563, -73.885125504)"
718771,15549e3d,02/15/2015 03:00:00 AM,Sunday,Feb,15,2015,3,2,15,2015,FELONY ASSAULT,FELONY,H,52,BRONX,N.Y. POLICE DEPT,1016117,255021,"(40.866599056, -73.884786675)"
718772,2834b78d,02/15/2015 03:05:00 AM,Sunday,Feb,15,2015,3,2,15,2015,FELONY ASSAULT,FELONY,G,52,BRONX,N.Y. POLICE DEPT,1014313,254123,"(40.864140648, -73.891313038)"
718777,b8267174,02/15/2015 03:45:00 AM,Sunday,Feb,15,2015,3,2,15,2015,ROBBERY,FELONY,F,49,BRONX,N.Y. POLICE DEPT,1027577,254536,"(40.8652190720001, -73.843356386)"
718783,23b90010,02/15/2015 04:00:00 AM,Sunday,Feb,15,2015,4,2,15,2015,ROBBERY,FELONY,K,46,BRONX,N.Y. POLICE DEPT,1010831,252019,"(40.8583769750001, -73.9039100379999)"
719097,db595558,02/15/2015 05:15:00 AM,Sunday,Feb,15,2015,5,2,15,2015,FELONY ASSAULT,FELONY,G,42,BRONX,N.Y. HOUSING POLICE,1009394,242828,"(40.8331545990001, -73.9091393109999)"
719098,e6397ce8,02/15/2015 05:15:00 AM,Sunday,Feb,15,2015,5,2,15,2015,FELONY ASSAULT,FELONY,G,42,BRONX,N.Y. HOUSING POLICE,1009394,242828,"(40.8331545990001, -73.9091393109999)"
719103,f2228d19,02/15/2015 06:00:00 AM,Sunday,Feb,15,2015,6,2,16,2015,BURGLARY,FELONY,E,47,BRONX,N.Y. POLICE DEPT,1023279,264948,"(40.8938167970001, -73.8588347469999)"
719104,852fe402,02/15/2015 06:05:00 AM,Sunday,Feb,15,2015,6,2,15,2015,ROBBERY,FELONY,J,40,BRONX,N.Y. POLICE DEPT,1005991,233847,"(40.8085133270001, -73.9214657209999)"
719105,5905291e,02/15/2015 06:25:00 AM,Sunday,Feb,15,2015,6,2,15,2015,GRAND LARCENY,FELONY,K,45,BRONX,N.Y. TRANSIT POLICE,1032047,242037,"(40.830889993, -73.8272846199999)"
719408,80183402,02/15/2015 07:00:00 AM,Sunday,Feb,15,2015,7,2,15,2015,GRAND LARCENY,FELONY,A,41,BRONX,DEPT OF CORRECTIONS,1016268,227533,"(40.7911518670001, -73.884371919)"
719412,fbd36a95,02/15/2015 08:00:00 AM,Sunday,Feb,15,2015,8,2,21,2015,FELONY ASSAULT,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1016031,249137,"(40.850449563, -73.885125504)"
719422,966705b8,02/15/2015 10:00:00 AM,Sunday,Feb,15,2015,10,2,16,2015,GRAND LARCENY,FELONY,D,46,BRONX,N.Y. TRANSIT POLICE,1012539,253107,"(40.861357899, -73.897730961)"
719424,339cf4f3,02/15/2015 10:45:00 AM,Sunday,Feb,15,2015,10,2,15,2015,FELONY ASSAULT,FELONY,H,43,BRONX,N.Y. POLICE DEPT,1018473,242699,"(40.8327700180001, -73.8763314879999)"
719736,5e0fd9a8,02/15/2015 11:45:00 AM,Sunday,Feb,15,2015,11,2,16,2015,GRAND LARCENY,FELONY,H,49,BRONX,N.Y. POLICE DEPT,1021349,254616,"(40.8654670180001, -73.8658727069999)"
719744,177d3f57,02/15/2015 12:00:00 PM,Sunday,Feb,15,2015,12,2,15,2015,FELONY ASSAULT,FELONY,G,42,BRONX,N.Y. POLICE DEPT,1009516,239520,"(40.8240747400001, -73.9087109009999)"
720050,e59b3ac0,02/15/2015 01:30:00 PM,Sunday,Feb,15,2015,13,2,16,2015,GRAND LARCENY,FELONY,A,45,BRONX,N.Y. POLICE DEPT,1029529,239356,"(40.823544692, -73.836401609)"
720057,28792cbd,02/15/2015 02:58:00 PM,Sunday,Feb,15,2015,14,2,15,2015,FELONY ASSAULT,FELONY,B,43,BRONX,N.Y. HOUSING POLICE,1027228,237469,"(40.8183769120001, -73.8447275359999)"
720061,2d298918,02/15/2015 03:30:00 PM,Sunday,Feb,15,2015,15,2,19,2015,BURGLARY,FELONY,C,47,BRONX,N.Y. POLICE DEPT,1024017,260152,"(40.8806500050001, -73.856193906)"
720375,c920841e,02/15/2015 04:30:00 PM,Sunday,Feb,15,2015,16,2,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,H,52,BRONX,N.Y. POLICE DEPT,1014575,256186,"(40.8698020570001, -73.890356481)"
720380,88160d66,02/15/2015 05:00:00 PM,Sunday,Feb,15,2015,17,2,16,2015,GRAND LARCENY,FELONY,A,48,BRONX,N.Y. POLICE DEPT,1014334,253189,"(40.86157703, -73.891241309)"
720389,ea7bf393,02/15/2015 05:58:00 PM,Sunday,Feb,15,2015,17,2,15,2015,ROBBERY,FELONY,F,44,BRONX,N.Y. POLICE DEPT,1006913,243360,"(40.8346215, -73.918103026)"
720704,3bd89b74,02/15/2015 08:00:00 PM,Sunday,Feb,15,2015,20,2,15,2015,GRAND LARCENY,FELONY,K,52,BRONX,N.Y. POLICE DEPT,1017562,257208,"(40.872596365, -73.879551428)"
720708,985faa64,02/15/2015 08:35:00 PM,Sunday,Feb,15,2015,20,2,15,2015,ROBBERY,FELONY,M,46,BRONX,N.Y. POLICE DEPT,1007356,248923,"(40.8498891580001, -73.916482969)"
720711,39b1f7dc,02/15/2015 08:45:00 PM,Sunday,Feb,15,2015,20,2,15,2015,FELONY ASSAULT,FELONY,C,40,BRONX,N.Y. POLICE DEPT,1007333,234402,"(40.8100332440001, -73.916616065)"
720714,682b6442,02/15/2015 08:55:00 PM,Sunday,Feb,15,2015,20,2,15,2015,GRAND LARCENY,FELONY,P,44,BRONX,N.Y. POLICE DEPT,1007628,245100,"(40.8393954310001, -73.915513131)"
721022,5acb3cd7,02/15/2015 09:00:00 PM,Sunday,Feb,15,2015,21,2,15,2015,FELONY ASSAULT,FELONY,D,49,BRONX,N.Y. POLICE DEPT,1022178,251019,"(40.8555908230001, -73.862895877)"
721341,2e44f7e0,04/16/2015 12:01:00 AM,Thursday,Apr,16,2015,0,6,8,2015,GRAND LARCENY,FELONY,H,47,BRONX,N.Y. POLICE DEPT,1020912,266695,"(40.898621903, -73.8673865339999)"
721343,8d767e79,04/16/2015 12:20:00 AM,Thursday,Apr,16,2015,0,4,16,2015,ROBBERY,FELONY,B,49,BRONX,N.Y. POLICE DEPT,1022918,248607,"(40.848967396, -73.8602347729999)"
721347,6e2a1382,04/16/2015 12:50:00 AM,Thursday,Apr,16,2015,0,4,16,2015,FELONY ASSAULT,FELONY,D,42,BRONX,N.Y. HOUSING POLICE,1015904,243744,"(40.8356478210001, -73.885610014)"
721350,78f6d8b9,04/16/2015 01:30:00 AM,Thursday,Apr,16,2015,1,4,16,2015,ROBBERY,FELONY,E,49,BRONX,N.Y. POLICE DEPT,1021958,252793,"(40.8604608580001, -73.863681172)"
721354,77be257,04/16/2015 01:51:00 AM,Thursday,Apr,16,2015,1,4,16,2015,BURGLARY,FELONY,F,47,BRONX,N.Y. POLICE DEPT,1025990,261590,"(40.884587751, -73.849050091)"
721668,f26e9a8,04/16/2015 03:15:00 AM,Thursday,Apr,16,2015,3,4,16,2015,GRAND LARCENY,FELONY,H,49,BRONX,N.Y. TRANSIT POLICE,1020937,254605,"(40.865438548, -73.867362321)"
721670,2ccd430a,04/16/2015 04:00:00 AM,Thursday,Apr,16,2015,4,6,16,2015,ROBBERY,FELONY,F,44,BRONX,N.Y. POLICE DEPT,1006444,242899,"(40.8333573800001, -73.9197993989999)"
721673,3246c018,04/16/2015 04:18:00 AM,Thursday,Apr,16,2015,4,4,16,2015,ROBBERY,FELONY,A,49,BRONX,N.Y. POLICE DEPT,1020483,246009,"(40.841846984, -73.86905018)"
721680,c4137cda,04/16/2015 06:10:00 AM,Thursday,Apr,16,2015,6,4,16,2015,ROBBERY,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1017772,240710,"(40.827313476, -73.878874593)"
721991,7947f8e1,04/16/2015 07:30:00 AM,Thursday,Apr,16,2015,7,4,16,2015,BURGLARY,FELONY,G,42,BRONX,N.Y. POLICE DEPT,1010697,241162,"(40.828578104, -73.904437269)"
721993,67fe948c,04/16/2015 07:45:00 AM,Thursday,Apr,16,2015,7,4,16,2015,FELONY ASSAULT,FELONY,A,42,BRONX,N.Y. POLICE DEPT,1011092,244692,"(40.838265741, -73.902995843)"
721997,1dfab2d9,04/16/2015 08:00:00 AM,Thursday,Apr,16,2015,8,4,17,2015,GRAND LARCENY,FELONY,E,48,BRONX,N.Y. POLICE DEPT,1018096,246880,"(40.844247093, -73.877672735)"
722306,cd4d7051,04/16/2015 09:00:00 AM,Thursday,Apr,16,2015,9,4,20,2015,GRAND LARCENY,FELONY,E,44,BRONX,N.Y. POLICE DEPT,1005159,244320,"(40.8372607490001, -73.9244385489999)"
722307,af949079,04/16/2015 09:00:00 AM,Thursday,Apr,16,2015,9,4,27,2015,GRAND LARCENY,FELONY,G,45,BRONX,N.Y. POLICE DEPT,1030143,248441,"(40.84847718, -73.834120981)"
722316,84cbbfa0,04/16/2015 10:08:00 AM,Thursday,Apr,16,2015,10,4,16,2015,BURGLARY,FELONY,C,43,BRONX,N.Y. POLICE DEPT,1018078,238990,"(40.8225914020001, -73.8777775789999)"
722319,a176506d,04/16/2015 10:35:00 AM,Thursday,Apr,16,2015,10,4,17,2015,RAPE,FELONY,E,48,BRONX,N.Y. POLICE DEPT,1011779,246746,"(40.843901255, -73.900504632)"
722633,7b34dcf6,04/16/2015 11:30:00 AM,Thursday,Apr,16,2015,11,4,16,2015,GRAND LARCENY,FELONY,A,41,BRONX,N.Y. POLICE DEPT,1016381,237835,"(40.8194275910001, -73.8839145279999)"
722640,f32700ca,04/16/2015 12:00:00 PM,Thursday,Apr,16,2015,12,5,5,2015,GRAND LARCENY,FELONY,H,50,BRONX,N.Y. POLICE DEPT,1008412,262312,"(40.886635045, -73.9126176999999)"
722641,aab87665,04/16/2015 12:00:00 PM,Thursday,Apr,16,2015,12,5,1,2015,GRAND LARCENY,FELONY,I,50,BRONX,N.Y. POLICE DEPT,1012087,268979,"(40.904923001, -73.8992990679999)"
722958,b20c3509,04/16/2015 01:00:00 PM,Thursday,Apr,16,2015,13,4,16,2015,ROBBERY,FELONY,C,40,BRONX,N.Y. POLICE DEPT,1008177,233401,"(40.807283532, -73.913570756)"
722959,2373ccd6,04/16/2015 01:00:00 PM,Thursday,Apr,16,2015,13,4,16,2015,GRAND LARCENY,FELONY,H,40,BRONX,N.Y. TRANSIT POLICE,1004369,237509,"(40.818568337, -73.927313946)"
722960,fb34cc52,04/16/2015 01:00:00 PM,Thursday,Apr,16,2015,13,5,2,2015,GRAND LARCENY,FELONY,I,41,BRONX,N.Y. POLICE DEPT,1012838,241105,"(40.8284149850001, -73.896701181)"
722961,3b0500b8,04/16/2015 01:00:00 PM,Thursday,Apr,16,2015,13,4,17,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,44,BRONX,N.Y. POLICE DEPT,1005319,241431,"(40.829330897, -73.9238693999999)"
722970,1a7ed2ef,04/16/2015 02:20:00 PM,Thursday,Apr,16,2015,14,4,16,2015,ROBBERY,FELONY,J,47,BRONX,N.Y. POLICE DEPT,1027688,265684,"(40.8958162770001, -73.842882785)"
723278,5922e1e9,04/16/2015 02:35:00 PM,Thursday,Apr,16,2015,14,4,16,2015,FELONY ASSAULT,FELONY,B,42,BRONX,N.Y. POLICE DEPT,1011224,244033,"(40.8364565750001, -73.902521453)"
723288,5935ffa4,04/16/2015 03:00:00 PM,Thursday,Apr,16,2015,15,4,17,2015,FELONY ASSAULT,FELONY,I,40,BRONX,N.Y. POLICE DEPT,1006806,235201,"(40.812227638, -73.918517122)"
723297,28ac0ea4,04/16/2015 03:30:00 PM,Thursday,Apr,16,2015,15,4,16,2015,FELONY ASSAULT,FELONY,J,44,BRONX,N.Y. POLICE DEPT,1009141,242231,"(40.8315167230001, -73.910055784)"
723610,fdb7b015,04/16/2015 04:20:00 PM,Thursday,Apr,16,2015,16,4,16,2015,FELONY ASSAULT,FELONY,G,43,BRONX,N.Y. POLICE DEPT,1022466,242769,"(40.8329457730001, -73.8619018049999)"
723614,e162d576,04/16/2015 04:40:00 PM,Thursday,Apr,16,2015,16,4,16,2015,GRAND LARCENY,FELONY,K,50,BRONX,N.Y. POLICE DEPT,1012356,257592,"(40.873668438, -73.898373732)"
723921,464f009c,04/16/2015 04:56:00 PM,Thursday,Apr,16,2015,16,4,18,2015,GRAND LARCENY,FELONY,P,44,BRONX,N.Y. POLICE DEPT,1007174,243527,"(40.8350791930001, -73.9171592659999)"
723930,f9f53578,04/16/2015 05:00:00 PM,Thursday,Apr,16,2015,17,4,17,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,43,BRONX,N.Y. POLICE DEPT,1023548,238402,"(40.8209548680001, -73.858017409)"
723934,8c917ac,04/16/2015 05:30:00 PM,Thursday,Apr,16,2015,17,4,16,2015,FELONY ASSAULT,FELONY,C,44,BRONX,N.Y. POLICE DEPT,1004830,238446,"(40.8211390750001, -73.925645538)"
723935,720944cc,04/16/2015 05:30:00 PM,Thursday,Apr,16,2015,17,4,16,2015,FELONY ASSAULT,FELONY,C,44,BRONX,N.Y. POLICE DEPT,1004830,238446,"(40.8211390750001, -73.925645538)"
723936,34a1ac7a,04/16/2015 05:30:00 PM,Thursday,Apr,16,2015,17,4,17,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,N,52,BRONX,N.Y. POLICE DEPT,1017775,262112,"(40.886055507, -73.878756719)"
723939,7adc77f2,04/16/2015 05:55:00 PM,Thursday,Apr,16,2015,17,7,19,2015,GRAND LARCENY,FELONY,J,46,BRONX,N.Y. POLICE DEPT,1009736,250146,"(40.853239381, -73.907875626)"
724242,6455d614,04/16/2015 06:00:00 PM,Thursday,Apr,16,2015,18,4,17,2015,GRAND LARCENY,FELONY,B,40,BRONX,N.Y. POLICE DEPT,1009712,233550,"(40.8076882060001, -73.9080253669999)"
724253,59e694dc,04/16/2015 06:30:00 PM,Thursday,Apr,16,2015,18,4,16,2015,FELONY ASSAULT,FELONY,E,48,BRONX,N.Y. POLICE DEPT,1019271,245341,"(40.840018409, -73.873434004)"
724262,9df46b1e,04/16/2015 07:30:00 PM,Thursday,Apr,16,2015,19,4,17,2015,GRAND LARCENY,FELONY,A,44,BRONX,N.Y. POLICE DEPT,1004749,240880,"(40.8278199010001, -73.925930756)"
724579,4b417810,04/16/2015 08:30:00 PM,Thursday,Apr,16,2015,20,4,16,2015,ROBBERY,FELONY,F,43,BRONX,N.Y. HOUSING POLICE,1021111,240829,"(40.827626793, -73.866808966)"
724885,696a0681,04/16/2015 09:00:00 PM,Thursday,Apr,16,2015,21,4,17,2015,BURGLARY,FELONY,I,47,BRONX,N.Y. POLICE DEPT,1023446,267195,"(40.899983348, -73.85821756)"
724887,6302dd5a,04/16/2015 09:10:00 PM,Thursday,Apr,16,2015,21,4,16,2015,FELONY ASSAULT,FELONY,E,47,BRONX,N.Y. POLICE DEPT,1022625,264510,"(40.8926174960001, -73.861202751)"
724888,28003375,04/16/2015 09:12:00 PM,Thursday,Apr,16,2015,21,4,16,2015,FELONY ASSAULT,FELONY,D,41,BRONX,N.Y. POLICE DEPT,1015289,237927,"(40.8196840090001, -73.8878594139999)"
724892,b77c1f09,04/16/2015 09:30:00 PM,Thursday,Apr,16,2015,21,4,16,2015,ROBBERY,FELONY,A,49,BRONX,N.Y. POLICE DEPT,1021599,249016,"(40.8500956570001, -73.865000053)"
725204,bc8b111a,04/16/2015 10:00:00 PM,Thursday,Apr,16,2015,22,4,16,2015,ROBBERY,FELONY,G,52,BRONX,N.Y. POLICE DEPT,1015198,254840,"(40.8661055360001, -73.888110141)"
725205,ed1cd476,04/16/2015 10:00:00 PM,Thursday,Apr,16,2015,22,5,12,2015,GRAND LARCENY,FELONY,J,45,BRONX,N.Y. POLICE DEPT,1033597,255731,"(40.868467378, -73.821582846)"
725206,217889aa,04/16/2015 10:05:00 PM,Thursday,Apr,16,2015,22,4,16,2015,ROBBERY,FELONY,F,44,BRONX,N.Y. POLICE DEPT,1005319,241431,"(40.829330897, -73.9238693999999)"
